tick,cycle,router_id,nocname,nps_type,queue_kind,inport,vc,depth
2872000,2872,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2872000,2872,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2872000,2872,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2873000,2873,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2873000,2873,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2873000,2873,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2873000,2873,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2874000,2874,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2874000,2874,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2874000,2874,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2874000,2874,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2875000,2875,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2875000,2875,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2875000,2875,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2875000,2875,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2876000,2876,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2876000,2876,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2876000,2876,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2876000,2876,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2877000,2877,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2877000,2877,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2877000,2877,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2877000,2877,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2878000,2878,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2878000,2878,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2878000,2878,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2878000,2878,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2879000,2879,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2879000,2879,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2879000,2879,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2879000,2879,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2880000,2880,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2880000,2880,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2880000,2880,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2880000,2880,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2881000,2881,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2881000,2881,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2881000,2881,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2881000,2881,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2882000,2882,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2882000,2882,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2882000,2882,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2882000,2882,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2883000,2883,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2883000,2883,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2883000,2883,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2883000,2883,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2884000,2884,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2884000,2884,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2884000,2884,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2884000,2884,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2885000,2885,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2885000,2885,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2885000,2885,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2885000,2885,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2886000,2886,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2886000,2886,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2886000,2886,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2886000,2886,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2887000,2887,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2887000,2887,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2887000,2887,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2887000,2887,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2888000,2888,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2888000,2888,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2888000,2888,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2888000,2888,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2889000,2889,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2889000,2889,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2889000,2889,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2889000,2889,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2890000,2890,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2890000,2890,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2890000,2890,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2890000,2890,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2891000,2891,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2891000,2891,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2891000,2891,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2891000,2891,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2892000,2892,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2892000,2892,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2892000,2892,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2892000,2892,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2893000,2893,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2893000,2893,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2893000,2893,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2893000,2893,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2894000,2894,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2894000,2894,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2894000,2894,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2894000,2894,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2895000,2895,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2895000,2895,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2895000,2895,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2895000,2895,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2896000,2896,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2896000,2896,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2896000,2896,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2896000,2896,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2897000,2897,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2897000,2897,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2897000,2897,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2897000,2897,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2898000,2898,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2898000,2898,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2898000,2898,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2898000,2898,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2899000,2899,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2899000,2899,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2899000,2899,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2899000,2899,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2900000,2900,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2900000,2900,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2900000,2900,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2900000,2900,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2901000,2901,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2901000,2901,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2901000,2901,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2901000,2901,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2902000,2902,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2902000,2902,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2902000,2902,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2902000,2902,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2903000,2903,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2903000,2903,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2903000,2903,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2903000,2903,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2904000,2904,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2904000,2904,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2904000,2904,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2904000,2904,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2905000,2905,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2905000,2905,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2905000,2905,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2905000,2905,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2906000,2906,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2906000,2906,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2906000,2906,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2906000,2906,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2907000,2907,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2907000,2907,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2907000,2907,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2907000,2907,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2908000,2908,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2908000,2908,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2908000,2908,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2908000,2908,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2909000,2909,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2909000,2909,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2909000,2909,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2909000,2909,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2910000,2910,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2910000,2910,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2910000,2910,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2910000,2910,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2911000,2911,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2911000,2911,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2911000,2911,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2911000,2911,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2912000,2912,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2912000,2912,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2912000,2912,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2912000,2912,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2913000,2913,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2913000,2913,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2913000,2913,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2913000,2913,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2914000,2914,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2914000,2914,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2914000,2914,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2914000,2914,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2915000,2915,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2915000,2915,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2915000,2915,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2915000,2915,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2916000,2916,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2916000,2916,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2916000,2916,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2916000,2916,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2917000,2917,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2917000,2917,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2917000,2917,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2917000,2917,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2918000,2918,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2918000,2918,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2918000,2918,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2918000,2918,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2919000,2919,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2919000,2919,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2919000,2919,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2919000,2919,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2920000,2920,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2920000,2920,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2920000,2920,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2920000,2920,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2921000,2921,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2921000,2921,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2921000,2921,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2921000,2921,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2922000,2922,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2922000,2922,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2922000,2922,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2922000,2922,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2923000,2923,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2923000,2923,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2923000,2923,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2923000,2923,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2924000,2924,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2924000,2924,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2924000,2924,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2924000,2924,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2925000,2925,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2925000,2925,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2925000,2925,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2925000,2925,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2926000,2926,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2926000,2926,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2926000,2926,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2926000,2926,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2927000,2927,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2927000,2927,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2927000,2927,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2927000,2927,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2928000,2928,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2928000,2928,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2928000,2928,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2928000,2928,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2929000,2929,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2929000,2929,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2929000,2929,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2929000,2929,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2930000,2930,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2930000,2930,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2930000,2930,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2930000,2930,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2931000,2931,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2931000,2931,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2931000,2931,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2931000,2931,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2932000,2932,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2932000,2932,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2932000,2932,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2932000,2932,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2933000,2933,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2933000,2933,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2933000,2933,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2933000,2933,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2934000,2934,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2934000,2934,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2934000,2934,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2934000,2934,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2935000,2935,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2935000,2935,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2935000,2935,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2935000,2935,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2936000,2936,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2936000,2936,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2936000,2936,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2936000,2936,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2937000,2937,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2937000,2937,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2937000,2937,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2937000,2937,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2938000,2938,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2938000,2938,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2938000,2938,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2938000,2938,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2939000,2939,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2939000,2939,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2939000,2939,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2939000,2939,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2940000,2940,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2940000,2940,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2940000,2940,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2940000,2940,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2941000,2941,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2941000,2941,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2941000,2941,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2942000,2942,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2942000,2942,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2942000,2942,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2943000,2943,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2943000,2943,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2943000,2943,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2944000,2944,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2944000,2944,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2944000,2944,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2945000,2945,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2945000,2945,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2945000,2945,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2945000,2945,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2946000,2946,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2946000,2946,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2946000,2946,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2946000,2946,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2947000,2947,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2947000,2947,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2947000,2947,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2947000,2947,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2948000,2948,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2948000,2948,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2948000,2948,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2948000,2948,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2949000,2949,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2949000,2949,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2949000,2949,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2949000,2949,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2950000,2950,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2950000,2950,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2950000,2950,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2950000,2950,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2951000,2951,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2951000,2951,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2951000,2951,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2951000,2951,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2952000,2952,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
2952000,2952,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
2952000,2952,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
2952000,2952,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
2953000,2953,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
