Source,Target,SourcePort,TargetPort,Channel
NOC_NPS7575_X7Y1,NOC_NPP_RPTR_X3Y3,port2_out,port0_in,1402
NOC_NPS7575_X7Y1,NOC_NIDB_X3Y0,port1_in,port0_out,1390
NOC_NIDB_X3Y0,NOC_NPS7575_X7Y1,port0_in,port1_out,1401
NOC_NIDB_X3Y0,NOC_NIDB_X3Y2,port1_in,port1_out,1295
NOC_NIDB_X3Y2,NOC_NPS7575_X7Y3,port0_in,port1_out,1305
NOC_NIDB_X3Y2,NOC_NPS7575_X7Y3,port0_out,port1_in,1294
NOC_NIDB_X3Y2,NOC_NIDB_X3Y0,port1_in,port1_out,1391
NOC_NPS7575_X7Y0,NOC_NPP_RPTR_X3Y2,port2_in,port1_out,1406
NOC_NPS7575_X7Y0,NOC_NPP_RPTR_X3Y2,port2_out,port0_in,1398
NOC_NPS7575_X7Y0,NOC_NIDB_X3Y1,port3_in,port0_out,1404
NOC_NPS7575_X7Y0,NOC_NIDB_X3Y1,port3_out,port0_in,1399
NOC_NIDB_X3Y1,NOC_NIDB_X3Y3,port1_in,port1_out,1309
NOC_NIDB_X3Y3,NOC_NIDB_X3Y1,port1_in,port1_out,1405
NOC_NPS7575_X7Y3,NOC_NPS_VNOC_X3Y15,port3_in,port2_out,1182
NOC_NPS_VNOC_X3Y15,NOC_NPS7575_X7Y3,port2_in,port3_out,1307
NOC_NIDB_X3Y3,NOC_NPS7575_X7Y2,port0_out,port3_in,1308
NOC_NIDB_X3Y3,NOC_NPS7575_X7Y2,port0_in,port3_out,1303
NOC_NPS7575_X7Y2,NOC_NPS_VNOC_X3Y14,port1_in,port0_out,1196
NOC_NPS_VNOC_X3Y14,NOC_NPS7575_X7Y2,port0_in,port1_out,1301
NOC_NMU512_X3Y7,NOC_NPS_VNOC_X3Y15,resp_in,port3_out,1183
NOC_NMU512_X3Y7,NOC_NPS_VNOC_X3Y15,req_out,port3_in,1167
NOC_NPS_VNOC_X3Y15,NOC_NPS_VNOC_X3Y17,port0_in,port2_out,1142
NOC_NPS_VNOC_X3Y17,NOC_NPS_VNOC_X3Y15,port2_in,port0_out,1180
NOC_NPS_VNOC_X3Y15,NOC_NPS_VNOC_X3Y14,port1_in,port1_out,1197
NOC_NPS_VNOC_X3Y14,NOC_NPS_VNOC_X3Y15,port1_in,port1_out,1181
NOC_NPS_VNOC_X3Y14,NOC_NPS_VNOC_X3Y16,port2_in,port0_out,1156
NOC_NPS_VNOC_X3Y16,NOC_NPS_VNOC_X3Y14,port0_in,port2_out,1198
NOC_NPS_VNOC_X3Y14,NOC_NSU512_X3Y7,port3_in,resp,1203
NOC_NPS_VNOC_X3Y14,NOC_NSU512_X3Y7,port3_out,req,1199
NOC_NPS_VNOC_X3Y17,NOC_NMU512_X3Y8,port3_in,req_out,1127
NOC_NPS_VNOC_X3Y17,NOC_NMU512_X3Y8,port3_out,resp_in,1143
NOC_NPS_VNOC_X3Y17,NOC_NPS_VNOC_X3Y19,port0_in,port2_out,1102
NOC_NPS_VNOC_X3Y19,NOC_NPS_VNOC_X3Y17,port2_in,port0_out,1140
NOC_NPS_VNOC_X3Y17,NOC_NPS_VNOC_X3Y16,port1_in,port1_out,1157
NOC_NPS_VNOC_X3Y16,NOC_NPS_VNOC_X3Y18,port2_in,port0_out,1116
NOC_NPS_VNOC_X3Y18,NOC_NPS_VNOC_X3Y16,port0_in,port2_out,1158
NOC_NPS_VNOC_X3Y16,NOC_NSU512_X3Y8,port3_in,resp,1163
NOC_NSU512_X3Y8,NOC_NPS_VNOC_X3Y16,req,port3_out,1159
NOC_NPS_VNOC_X3Y16,NOC_NPS_VNOC_X3Y17,port1_in,port1_out,1141
NOC_NPS_VNOC_X3Y19,NOC_NMU512_X3Y9,port3_in,req_out,1087
NOC_NMU512_X3Y9,NOC_NPS_VNOC_X3Y19,resp_in,port3_out,1103
NOC_NPS_VNOC_X3Y19,NOC_NPS_VNOC_X3Y21,port0_in,port2_out,1062
NOC_NPS_VNOC_X3Y21,NOC_NPS_VNOC_X3Y19,port2_in,port0_out,1100
NOC_NPS_VNOC_X3Y19,NOC_NPS_VNOC_X3Y18,port1_in,port1_out,1117
NOC_NPS_VNOC_X3Y19,NOC_NPS_VNOC_X3Y18,port1_out,port1_in,1101
NOC_NPS_VNOC_X3Y18,NOC_NPS_VNOC_X3Y20,port2_in,port0_out,1076
NOC_NPS_VNOC_X3Y20,NOC_NPS_VNOC_X3Y18,port0_in,port2_out,1118
NOC_NPS_VNOC_X3Y18,NOC_NSU512_X3Y9,port3_in,resp,1123
NOC_NSU512_X3Y9,NOC_NPS_VNOC_X3Y18,req,port3_out,1119
NOC_NPS_VNOC_X3Y21,NOC_NMU512_X3Y10,port3_in,req_out,1047
NOC_NMU512_X3Y10,NOC_NPS_VNOC_X3Y21,resp_in,port3_out,1063
NOC_NPS_VNOC_X3Y21,NOC_NPS_VNOC_X3Y23,port0_in,port2_out,1022
NOC_NPS_VNOC_X3Y23,NOC_NPS_VNOC_X3Y21,port2_in,port0_out,1060
NOC_NPS_VNOC_X3Y21,NOC_NPS_VNOC_X3Y20,port1_in,port1_out,1077
NOC_NPS_VNOC_X3Y20,NOC_NPS_VNOC_X3Y21,port1_in,port1_out,1061
NOC_NPS_VNOC_X3Y20,NOC_NPS_VNOC_X3Y22,port2_in,port0_out,1036
NOC_NPS_VNOC_X3Y22,NOC_NPS_VNOC_X3Y20,port0_in,port2_out,1078
NOC_NPS_VNOC_X3Y20,NOC_NSU512_X3Y10,port3_in,resp,1083
NOC_NSU512_X3Y10,NOC_NPS_VNOC_X3Y20,req,port3_out,1079
NOC_NPS_VNOC_X3Y23,NOC_NMU512_X3Y11,port3_in,req_out,1007
NOC_NMU512_X3Y11,NOC_NPS_VNOC_X3Y23,resp_in,port3_out,1023
NOC_NPS_VNOC_X3Y23,NOC_NPS_VNOC_X3Y25,port0_in,port2_out,982
NOC_NPS_VNOC_X3Y25,NOC_NPS_VNOC_X3Y23,port2_in,port0_out,1020
NOC_NPS_VNOC_X3Y23,NOC_NPS_VNOC_X3Y22,port1_in,port1_out,1037
NOC_NPS_VNOC_X3Y22,NOC_NPS_VNOC_X3Y23,port1_in,port1_out,1021
NOC_NPS_VNOC_X3Y22,NOC_NPS_VNOC_X3Y24,port2_in,port0_out,996
NOC_NPS_VNOC_X3Y24,NOC_NPS_VNOC_X3Y22,port0_in,port2_out,1038
NOC_NPS_VNOC_X3Y22,NOC_NSU512_X3Y11,port3_in,resp,1043
NOC_NSU512_X3Y11,NOC_NPS_VNOC_X3Y22,req,port3_out,1039
NOC_NPS_VNOC_X3Y25,NOC_NMU512_X3Y12,port3_in,req_out,967
NOC_NMU512_X3Y12,NOC_NPS_VNOC_X3Y25,resp_in,port3_out,983
NOC_NPS_VNOC_X3Y25,NOC_NPS_VNOC_X3Y24,port1_in,port1_out,997
NOC_NPS_VNOC_X3Y25,NOC_NPS_VNOC_X3Y24,port1_out,port1_in,981
NOC_NPS_VNOC_X3Y24,NOC_NSU512_X3Y12,port3_in,resp,1003
NOC_NPS_VNOC_X3Y24,NOC_NSU512_X3Y12,port3_out,req,999
NOC_NPS_VNOC_X3Y25,NOC_NPS7575_X7Y5,port0_in,port3_out,959
NOC_NPS7575_X7Y5,NOC_NPS_VNOC_X3Y25,port3_in,port0_out,980
NOC_NPS_VNOC_X3Y24,NOC_NPS7575_X7Y4,port2_in,port1_out,953
NOC_NPS7575_X7Y4,NOC_NPS_VNOC_X3Y24,port1_in,port2_out,998
NOC_NPS7575_X7Y5,NOC_NPP_RPTR_X3Y11,port2_in,port1_out,963
NOC_NPP_RPTR_X3Y11,NOC_NPS7575_X7Y5,port0_in,port2_out,958
NOC_NPS7575_X7Y5,NOC_NIDB_X3Y4,port1_in,port0_out,946
NOC_NIDB_X3Y4,NOC_NPS7575_X7Y5,port0_in,port1_out,957
NOC_NIDB_X3Y4,NOC_NIDB_X3Y6,port1_in,port1_out,851
NOC_NIDB_X3Y6,NOC_NIDB_X3Y4,port1_in,port1_out,947
NOC_NIDB_X3Y6,NOC_NPS7575_X7Y7,port0_in,port1_out,861
NOC_NIDB_X3Y6,NOC_NPS7575_X7Y7,port0_out,port1_in,850
NOC_NPS7575_X7Y4,NOC_NPP_RPTR_X3Y10,port2_in,port1_out,962
NOC_NPP_RPTR_X3Y10,NOC_NPS7575_X7Y4,port0_in,port2_out,954
NOC_NPS7575_X7Y4,NOC_NIDB_X3Y5,port3_out,port0_in,955
NOC_NPS7575_X7Y4,NOC_NIDB_X3Y5,port3_in,port0_out,960
NOC_NIDB_X3Y5,NOC_NIDB_X3Y7,port1_in,port1_out,865
NOC_NIDB_X3Y7,NOC_NIDB_X3Y5,port1_in,port1_out,961
NOC_NIDB_X3Y7,NOC_NPS7575_X7Y6,port0_out,port3_in,864
NOC_NIDB_X3Y7,NOC_NPS7575_X7Y6,port0_in,port3_out,859
NOC_NPS7575_X7Y7,NOC_NPS_VNOC_X3Y27,port3_in,port2_out,738
NOC_NPS_VNOC_X3Y27,NOC_NPS7575_X7Y7,port2_in,port3_out,863
NOC_NPS7575_X7Y6,NOC_NPS_VNOC_X3Y26,port1_in,port0_out,752
NOC_NPS_VNOC_X3Y26,NOC_NPS7575_X7Y6,port0_in,port1_out,857
NOC_NPS_VNOC_X3Y27,NOC_NMU512_X3Y13,port3_in,req_out,723
NOC_NMU512_X3Y13,NOC_NPS_VNOC_X3Y27,resp_in,port3_out,739
NOC_NPS_VNOC_X3Y27,NOC_NPS_VNOC_X3Y29,port0_in,port2_out,698
NOC_NPS_VNOC_X3Y29,NOC_NPS_VNOC_X3Y27,port2_in,port0_out,736
NOC_NPS_VNOC_X3Y27,NOC_NPS_VNOC_X3Y26,port1_in,port1_out,753
NOC_NPS_VNOC_X3Y26,NOC_NPS_VNOC_X3Y27,port1_in,port1_out,737
NOC_NPS_VNOC_X3Y26,NOC_NPS_VNOC_X3Y28,port2_in,port0_out,712
NOC_NPS_VNOC_X3Y28,NOC_NPS_VNOC_X3Y26,port0_in,port2_out,754
NOC_NPS_VNOC_X3Y26,NOC_NSU512_X3Y13,port3_in,resp,759
NOC_NSU512_X3Y13,NOC_NPS_VNOC_X3Y26,req,port3_out,755
NOC_NPS_VNOC_X3Y29,NOC_NMU512_X3Y14,port3_in,req_out,683
NOC_NMU512_X3Y14,NOC_NPS_VNOC_X3Y29,resp_in,port3_out,699
NOC_NPS_VNOC_X3Y29,NOC_NPS_VNOC_X3Y31,port0_in,port2_out,658
NOC_NPS_VNOC_X3Y31,NOC_NPS_VNOC_X3Y29,port2_in,port0_out,696
NOC_NPS_VNOC_X3Y29,NOC_NPS_VNOC_X3Y28,port1_in,port1_out,713
NOC_NPS_VNOC_X3Y28,NOC_NPS_VNOC_X3Y29,port1_in,port1_out,697
NOC_NPS_VNOC_X3Y28,NOC_NPS_VNOC_X3Y30,port2_in,port0_out,672
NOC_NPS_VNOC_X3Y30,NOC_NPS_VNOC_X3Y28,port0_in,port2_out,714
NOC_NPS_VNOC_X3Y28,NOC_NSU512_X3Y14,port3_in,resp,719
NOC_NSU512_X3Y14,NOC_NPS_VNOC_X3Y28,req,port3_out,715
NOC_NPS_VNOC_X3Y31,NOC_NMU512_X3Y15,port3_in,req_out,643
NOC_NMU512_X3Y15,NOC_NPS_VNOC_X3Y31,resp_in,port3_out,659
NOC_NPS_VNOC_X3Y31,NOC_NPS_VNOC_X3Y33,port0_in,port2_out,618
NOC_NPS_VNOC_X3Y33,NOC_NPS_VNOC_X3Y31,port2_in,port0_out,656
NOC_NPS_VNOC_X3Y31,NOC_NPS_VNOC_X3Y30,port1_in,port1_out,673
NOC_NPS_VNOC_X3Y30,NOC_NPS_VNOC_X3Y31,port1_in,port1_out,657
NOC_NPS_VNOC_X3Y30,NOC_NPS_VNOC_X3Y32,port2_in,port0_out,632
NOC_NPS_VNOC_X3Y32,NOC_NPS_VNOC_X3Y30,port0_in,port2_out,674
NOC_NPS_VNOC_X3Y30,NOC_NSU512_X3Y15,port3_in,resp,679
NOC_NSU512_X3Y15,NOC_NPS_VNOC_X3Y30,req,port3_out,675
NOC_NPS_VNOC_X3Y33,NOC_NMU512_X3Y16,port3_in,req_out,603
NOC_NMU512_X3Y16,NOC_NPS_VNOC_X3Y33,resp_in,port3_out,619
NOC_NPS_VNOC_X3Y33,NOC_NPS_VNOC_X3Y35,port0_in,port2_out,578
NOC_NPS_VNOC_X3Y35,NOC_NPS_VNOC_X3Y33,port2_in,port0_out,616
NOC_NPS_VNOC_X3Y33,NOC_NPS_VNOC_X3Y32,port1_in,port1_out,633
NOC_NPS_VNOC_X3Y32,NOC_NPS_VNOC_X3Y33,port1_in,port1_out,617
NOC_NPS_VNOC_X3Y32,NOC_NPS_VNOC_X3Y34,port2_in,port0_out,592
NOC_NPS_VNOC_X3Y34,NOC_NPS_VNOC_X3Y32,port0_in,port2_out,634
NOC_NPS_VNOC_X3Y32,NOC_NSU512_X3Y16,port3_in,resp,639
NOC_NSU512_X3Y16,NOC_NPS_VNOC_X3Y32,req,port3_out,635
NOC_NPS_VNOC_X3Y35,NOC_NMU512_X3Y17,port3_in,req_out,563
NOC_NMU512_X3Y17,NOC_NPS_VNOC_X3Y35,resp_in,port3_out,579
NOC_NPS_VNOC_X3Y35,NOC_NPS_VNOC_X3Y37,port0_in,port2_out,538
NOC_NPS_VNOC_X3Y37,NOC_NMU512_X3Y18,port3_in,req_out,523
NOC_NMU512_X3Y18,NOC_NPS_VNOC_X3Y37,resp_in,port3_out,539
NOC_NPS_VNOC_X3Y37,NOC_NPS_VNOC_X3Y35,port2_in,port0_out,576
NOC_NPS_VNOC_X3Y37,NOC_NPS_VNOC_X3Y36,port1_in,port1_out,553
NOC_NPS_VNOC_X3Y36,NOC_NPS_VNOC_X3Y37,port1_in,port1_out,537
NOC_NPS_VNOC_X3Y35,NOC_NPS_VNOC_X3Y34,port1_in,port1_out,593
NOC_NPS_VNOC_X3Y34,NOC_NPS_VNOC_X3Y35,port1_in,port1_out,577
NOC_NPS_VNOC_X3Y34,NOC_NPS_VNOC_X3Y36,port2_in,port0_out,552
NOC_NPS_VNOC_X3Y36,NOC_NPS_VNOC_X3Y34,port0_in,port2_out,594
NOC_NPS_VNOC_X3Y34,NOC_NSU512_X3Y17,port3_in,resp,599
NOC_NSU512_X3Y17,NOC_NPS_VNOC_X3Y34,req,port3_out,595
NOC_NPS_VNOC_X3Y36,NOC_NSU512_X3Y18,port3_in,resp,559
NOC_NSU512_X3Y18,NOC_NPS_VNOC_X3Y36,req,port3_out,555
NOC_NPS_VNOC_X3Y1,NOC_NMU512_X3Y0,port3_in,req_out,1651
NOC_NPS_VNOC_X3Y1,NOC_NMU512_X3Y0,port3_out,resp_in,1667
NOC_NPS_VNOC_X3Y1,NOC_NPS_VNOC_X3Y3,port0_in,port2_out,1626
NOC_NPS_VNOC_X3Y3,NOC_NPS_VNOC_X3Y1,port2_in,port0_out,1664
NOC_NPS_VNOC_X3Y1,NOC_NPS_VNOC_X3Y0,port1_in,port1_out,1681
NOC_NPS_VNOC_X3Y0,NOC_NPS_VNOC_X3Y1,port1_in,port1_out,1665
NOC_NPS_VNOC_X3Y0,NOC_NPS_VNOC_X3Y2,port2_in,port0_out,1640
NOC_NPS_VNOC_X3Y2,NOC_NPS_VNOC_X3Y0,port0_in,port2_out,1682
NOC_NPS_VNOC_X3Y0,NOC_NSU512_X3Y0,port3_in,resp,1687
NOC_NSU512_X3Y0,NOC_NPS_VNOC_X3Y0,req,port3_out,1683
NOC_NPS6_X3Y0,NOC_NPS6_X4Y0,port3_out,port0_in,295
NOC_NPS6_X4Y0,NOC_NPS6_X3Y0,port0_out,port3_in,316
NOC_NPS5555_X21Y0,NOC_NPS5555_X19Y0,port0_in,port2_out,1882
NOC_NPS5555_X19Y0,NOC_NPS5555_X21Y0,port2_in,port0_out,1901
NOC_NPS5555_X20Y0,NOC_NPS5555_X18Y0,port0_out,port2_in,1890
NOC_NPS5555_X18Y0,NOC_NPS5555_X20Y0,port2_out,port0_in,1873
NOC_NPS5555_X3Y1,NOC_NPS5555_X5Y1,port2_in,port0_out,1747
NOC_NPS5555_X5Y1,NOC_NPS5555_X3Y1,port0_in,port2_out,1734
